name,link,course,courseLink,description
Forças e leis de Newton,/science/fisica-ensino-medio/x6443ccf4d35f6b36:forcas-e-leis-de-newton,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Movimentos bidimensionais,/science/fisica-ensino-medio/x6443ccf4d35f6b36:movimentos-bidimensionais,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Movimento circular uniforme e gravitação,/science/fisica-ensino-medio/x6443ccf4d35f6b36:movimento-circular-uniforme-e-gravitacao,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Trabalho e energia,/science/fisica-ensino-medio/x6443ccf4d35f6b36:trabalho-e-energia,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Momento linear e colisões,/science/fisica-ensino-medio/x6443ccf4d35f6b36:momento-linear-e-colisoes,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Ondas,/science/fisica-ensino-medio/x6443ccf4d35f6b36:ondas,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Som,/science/fisica-ensino-medio/x6443ccf4d35f6b36:som,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Luz,/science/fisica-ensino-medio/x6443ccf4d35f6b36:luz-e-otica-geometrica,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Ondas eletromagnéticas e comunicação,/science/fisica-ensino-medio/x6443ccf4d35f6b36:ondas-eletromagneticas-e-comunicacao,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Circuitos elétricos,/science/fisica-ensino-medio/x6443ccf4d35f6b36:circuitos-eletricos,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Fluidos em repouso,/science/fisica-ensino-medio/x6443ccf4d35f6b36:fluidos,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Termologia e calorimetria,/science/fisica-ensino-medio/x6443ccf4d35f6b36:termologia,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Termodinâmica,/science/fisica-ensino-medio/x6443ccf4d35f6b36:termodinamica,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Produção de energia,/science/fisica-ensino-medio/x6443ccf4d35f6b36:producao-de-energia,Física - Ensino Médio,https://pt.khanacademy.org/science/fisica-ensino-medio,
Introdução à Química,/science/quimica-ensino-medio/x57f96b935ba57f4b:introducao-a-quimica,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Modelos atômicos,/science/quimica-ensino-medio/x57f96b935ba57f4b:modelos-atomicos,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Os átomos e a tabela periódica,/science/quimica-ensino-medio/x57f96b935ba57f4b:os-atomos,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Ligações químicas,/science/quimica-ensino-medio/x57f96b935ba57f4b:ligacoes-quimicas-interatomicas,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Moléculas e macromoléculas,/science/quimica-ensino-medio/x57f96b935ba57f4b:moleculas,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Interações moleculares,/science/quimica-ensino-medio/x57f96b935ba57f4b:interacoes-moleculares,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Compostos orgânicos,/science/quimica-ensino-medio/x57f96b935ba57f4b:compostos-organicos,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Ácidos e bases,/science/quimica-ensino-medio/x57f96b935ba57f4b:untitled-48,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Sais,/science/quimica-ensino-medio/x57f96b935ba57f4b:sais,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Gases ideais,/science/quimica-ensino-medio/x57f96b935ba57f4b:gases-ideais,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Quantidade de matéria e mol,/science/quimica-ensino-medio/x57f96b935ba57f4b:quantidade-de-materia-e-mol,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Reação química,/science/quimica-ensino-medio/x57f96b935ba57f4b:reacao-quimica,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Cinética química,/science/quimica-ensino-medio/x57f96b935ba57f4b:cinetica-quimica,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Equilíbrio químico,/science/quimica-ensino-medio/x57f96b935ba57f4b:equilibrio-quimico,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Termoquímica,/science/quimica-ensino-medio/x57f96b935ba57f4b:termoquimica,Química - Ensino Médio,https://pt.khanacademy.org/science/quimica-ensino-medio,
Introdução a JavaScript: Desenho & Animação,/computing/computer-programming/programming,Programação,https://pt.khanacademy.org/computing/computer-programming,Aprenda a usar a linguagem JavaScript e a biblioteca ProcessingJS para criar desenhos e animações divertidas. 
Introdução a HTML/CSS: criação de páginas Web,/computing/computer-programming/html-css,Programação,https://pt.khanacademy.org/computing/computer-programming,"Aprenda a usar HTML e CSS para criar páginas web. HTML é a linguagem de marcação com a qual você envolve o conteúdo, para instruir os navegadores sobre cabeçalhos, listas, tabelas, etc. CSS é a linguagem de estilos que você usa para estilizar a página, para instruir os navegadores a alterar a cor, a fonte, o layout e muito mais."
Introdução a SQL: Consulta e gerenciamento de dados,/computing/computer-programming/sql,Programação,https://pt.khanacademy.org/computing/computer-programming,"Aprenda a usar SQL para armazenar, consultar e manipular dados. SQL é uma linguagem de programação com um propósito especial, projetada para manipular dados em um banco de dados relacional e é usada por um grande número de aplicativos e organizações."
JavaScript Avançado: Jogos & Visualizações,/computing/computer-programming/programming-games-visualizations,Programação,https://pt.khanacademy.org/computing/computer-programming,"Depois de fazer a introdução ao JS, acesse aqui para aprender técnicas que vão ajudá-lo a criar programas com várias cenas, gráficos 3D, menus com botões e jogos com pontuação."
JS avançado: Simulações Naturais,/computing/computer-programming/programming-natural-simulations,Programação,https://pt.khanacademy.org/computing/computer-programming,"Depois de fazer a introdução ao JS, você pode fazer este curso para aprender a combinar JS, ProcessingJS e conceitos matemáticos para simular a natureza em seus programas. Este curso é uma extensão do livro ""The Nature of Code"" (A Natureza do Código, em tradução livre), de Daniel Shiffman (natureofcode.com), utilizado sob a licença CC BY-NC."
HTML/JS: tornando páginas web interativas,/computing/computer-programming/html-css-js,Programação,https://pt.khanacademy.org/computing/computer-programming,"Depois de fazer a introdução ao JS e a introdução a HTML/CSS, faça este curso para aprender a usar HTML/CSS com a API DOM de JavaScript para deixar suas páginas web interativas."
HTML/JS: tornando páginas web interativas com jQuery,/computing/computer-programming/html-js-jquery,Programação,https://pt.khanacademy.org/computing/computer-programming,"Saiba como usar jQuery, a biblioteca JS de navegador mais popular do mundo, para adicionar interatividade às páginas web."
Conheça o profissional,/computing/computer-programming/meet-the-computing-professional-unit,Programação,https://pt.khanacademy.org/computing/computer-programming,
Algoritmos,/computing/computer-science/algorithms,Ciência da Computação,https://pt.khanacademy.org/computing/computer-science,"Fizemos parcerias com os professores da faculdade Dartmouth, Tom Cormen e Devin Balkcom, para ensinar algoritmos introdutórios de ciência da computação, incluindo busca, ordenação, recursividade, e teoria dos grafos. Aprenda com uma combinação de artigos, visualizações, perguntas, e desafios de programação."
Criptografia,/computing/computer-science/cryptography,Ciência da Computação,https://pt.khanacademy.org/computing/computer-science,Como os seres humanos protegeram suas mensagens secretas ao longo da história? O que mudou nos dias de hoje?
Teoria da Informação,/computing/computer-science/informationtheory,Ciência da Computação,https://pt.khanacademy.org/computing/computer-science,"Nós sempre nos comunicamos. Conforme evoluímos dos sinais de fumaça aos alfabetos e à eletricidade, os problemas continuaram os mesmos."
Classificação de palavras,/humanities/lp-3-ano/xd5c3dd382bb052ca:lp-3ano-classificacao-de-palavras,Português EF: 3º ano,https://pt.khanacademy.org/humanities/lp-3-ano,
Vida cotidiana,/humanities/lp-3-ano/xd5c3dd382bb052ca:lp-3ano-vida-cotidiana,Português EF: 3º ano,https://pt.khanacademy.org/humanities/lp-3-ano,
Vida pública,/humanities/lp-3-ano/xd5c3dd382bb052ca:lp-3ano-vida-publica,Português EF: 3º ano,https://pt.khanacademy.org/humanities/lp-3-ano,
Artes e literatura,/humanities/lp-3-ano/xd5c3dd382bb052ca:lp-3ano-artes-e-literatura,Português EF: 3º ano,https://pt.khanacademy.org/humanities/lp-3-ano,
Pesquisa e estudo,/humanities/lp-3-ano/xd5c3dd382bb052ca:lp-3ano-pesquisa-e-estudo,Português EF: 3º ano,https://pt.khanacademy.org/humanities/lp-3-ano,
Vida cotidiana,/humanities/lp-4-ano/x00fd8bb90bd44377:lp-4ano-vida-cotidiana,Português EF: 4º ano,https://pt.khanacademy.org/humanities/lp-4-ano,
Vida pública,/humanities/lp-4-ano/x00fd8bb90bd44377:lp-4ano-vida-publica,Português EF: 4º ano,https://pt.khanacademy.org/humanities/lp-4-ano,
Artes e literatura,/humanities/lp-4-ano/x00fd8bb90bd44377:lp-4ano-artes-e-literatura,Português EF: 4º ano,https://pt.khanacademy.org/humanities/lp-4-ano,
Pesquisa e estudo,/humanities/lp-4-ano/x00fd8bb90bd44377:lp-4ano-pesquisa-e-estudo,Português EF: 4º ano,https://pt.khanacademy.org/humanities/lp-4-ano,
Vida cotidiana,/humanities/lp-5-ano/x74ff86116a8ca3f5:lp-5ano-vida-cotidiana,Português EF: 5º ano,https://pt.khanacademy.org/humanities/lp-5-ano,
Vida pública,/humanities/lp-5-ano/x74ff86116a8ca3f5:lp-5ano-vidapublica,Português EF: 5º ano,https://pt.khanacademy.org/humanities/lp-5-ano,
Artes e literatura,/humanities/lp-5-ano/x74ff86116a8ca3f5:lp-5ano-artes-e-literatura,Português EF: 5º ano,https://pt.khanacademy.org/humanities/lp-5-ano,
Pesquisa e estudo,/humanities/lp-5-ano/x74ff86116a8ca3f5:lp-5ano-pesquisa-e-estudo,Português EF: 5º ano,https://pt.khanacademy.org/humanities/lp-5-ano,
Vida pública,/humanities/portugues-6-ano/xa61ad4b52402c30a:lp-6ano-vida-publica,Português EF: 6º ano,https://pt.khanacademy.org/humanities/portugues-6-ano,
Artes e literatura,/humanities/portugues-6-ano/xa61ad4b52402c30a:lp-6ano-artes-e-literatura,Português EF: 6º ano,https://pt.khanacademy.org/humanities/portugues-6-ano,
Mídia e jornalismo,/humanities/portugues-6-ano/xa61ad4b52402c30a:lp-6ano-midia-e-jornalismo,Português EF: 6º ano,https://pt.khanacademy.org/humanities/portugues-6-ano,
Práticas de estudo e pesquisa,/humanities/portugues-6-ano/xa61ad4b52402c30a:lp-6ano-praticas-estudo-pesquisa,Português EF: 6º ano,https://pt.khanacademy.org/humanities/portugues-6-ano,
Vida pública,/humanities/portugues-7-ano/xb593b06af0ebf673:lp-7ano-vida-publica,Português EF: 7º ano,https://pt.khanacademy.org/humanities/portugues-7-ano,
Estudo e pesquisa,/humanities/portugues-7-ano/xb593b06af0ebf673:lp-7ano-estudo-e-pesquisa,Português EF: 7º ano,https://pt.khanacademy.org/humanities/portugues-7-ano,
Mídia e jornalismo,/humanities/portugues-7-ano/xb593b06af0ebf673:lp-7ano-midia-e-jornalismo,Português EF: 7º ano,https://pt.khanacademy.org/humanities/portugues-7-ano,
Artes e literatura,/humanities/portugues-7-ano/xb593b06af0ebf673:lp-7ano-artes-e-literatura,Português EF: 7º ano,https://pt.khanacademy.org/humanities/portugues-7-ano,
Vida pública,/humanities/portugues-8-ano/x5b3c6c1b6bb8a9aa:lp-8ano-vida-publica,Português EF: 8º ano,https://pt.khanacademy.org/humanities/portugues-8-ano,
Mídia e jornalismo,/humanities/portugues-8-ano/x5b3c6c1b6bb8a9aa:lp-8ano-midia-e-jornalismo,Português EF: 8º ano,https://pt.khanacademy.org/humanities/portugues-8-ano,
Artes e literatura,/humanities/portugues-8-ano/x5b3c6c1b6bb8a9aa:lp-8ano-artes-e-literatura,Português EF: 8º ano,https://pt.khanacademy.org/humanities/portugues-8-ano,
Estudo e pesquisa,/humanities/portugues-8-ano/x5b3c6c1b6bb8a9aa:lp-8ano-estudo-e-pesquisa,Português EF: 8º ano,https://pt.khanacademy.org/humanities/portugues-8-ano,
Vida pública,/humanities/portugues-9-ano/x69110569d76b4afd:lp-9ano-vida-publica,Português EF: 9º ano,https://pt.khanacademy.org/humanities/portugues-9-ano,
Mídia e jornalismo,/humanities/portugues-9-ano/x69110569d76b4afd:lp-9ano-midia-e-jornalismo,Português EF: 9º ano,https://pt.khanacademy.org/humanities/portugues-9-ano,
Artes e literatura,/humanities/portugues-9-ano/x69110569d76b4afd:lp-9ano-artes-e-literatura,Português EF: 9º ano,https://pt.khanacademy.org/humanities/portugues-9-ano,
Estudo e pesquisa,/humanities/portugues-9-ano/x69110569d76b4afd:lp-9ano-estudo-e-pesquisa,Português EF: 9º ano,https://pt.khanacademy.org/humanities/portugues-9-ano,
Português EF: 3º ano,/humanities/lp-3-ano,Português por ano,https://pt.khanacademy.org/humanities/portugues-por-ano-bncc-ef,
Português EF: 4º ano,/humanities/lp-4-ano,Português por ano,https://pt.khanacademy.org/humanities/portugues-por-ano-bncc-ef,
Português EF: 5º ano,/humanities/lp-5-ano,Português por ano,https://pt.khanacademy.org/humanities/portugues-por-ano-bncc-ef,
Prepare-se para anos finais do Ensino Fundamental - Português,/humanities/prepare-se-para-anos-finais-do-ensino-fundamental-portugues,Português por ano,https://pt.khanacademy.org/humanities/portugues-por-ano-bncc-ef,
Português EF: 6º ano,/humanities/portugues-6-ano,Português por ano,https://pt.khanacademy.org/humanities/portugues-por-ano-bncc-ef,
Português EF: 7º ano,/humanities/portugues-7-ano,Português por ano,https://pt.khanacademy.org/humanities/portugues-por-ano-bncc-ef,
Português EF: 8º ano,/humanities/portugues-8-ano,Português por ano,https://pt.khanacademy.org/humanities/portugues-por-ano-bncc-ef,
Português EF: 9º ano,/humanities/portugues-9-ano,Português por ano,https://pt.khanacademy.org/humanities/portugues-por-ano-bncc-ef,
Prepare-se para o Ensino Médio - Português,/humanities/prepare-se-para-o-ensino-medio-portugues,Português por ano,https://pt.khanacademy.org/humanities/portugues-por-ano-bncc-ef,
